userId,movieId,rating,title,genres
166,5349,1.0,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
16,1247,1.0,"Graduate, The (1967)",Comedy|Drama|Romance
422,1387,1.0,Jaws (1975),Action|Horror
554,2617,1.0,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
598,63082,1.0,Slumdog Millionaire (2008),Crime|Drama|Romance
353,253,1.0,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
375,1586,1.0,G.I. Jane (1997),Action|Drama
551,88125,1.0,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
488,720,1.0,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
159,104374,1.0,About Time (2013),Drama|Fantasy|Romance
308,1200,1.0,Aliens (1986),Action|Adventure|Horror|Sci-Fi
113,2108,1.0,L.A. Story (1991),Comedy|Romance
83,5952,1.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
56,786,1.0,Eraser (1996),Action|Drama|Thriller
86,71264,1.0,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
215,4993,1.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
485,165,1.0,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
81,588,1.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
33,34,1.0,Babe (1995),Children|Drama
158,66320,1.0,"11th Hour, The (2007)",Documentary
96,1094,1.0,"Crying Game, The (1992)",Drama|Romance|Thriller
2,106782,1.0,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
189,593,1.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
449,527,1.0,Schindler's List (1993),Drama|War
359,2407,1.0,Cocoon (1985),Comedy|Sci-Fi
146,3686,1.0,Flatliners (1990),Horror|Sci-Fi|Thriller
458,595,1.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
131,296,1.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
23,1222,1.0,Full Metal Jacket (1987),Drama|War
506,41571,1.0,Memoirs of a Geisha (2005),Drama|Romance
356,62,1.0,Mr. Holland's Opus (1995),Drama
363,1961,1.0,Rain Man (1988),Drama
498,208,1.0,Waterworld (1995),Action|Adventure|Sci-Fi
528,44199,1.0,Inside Man (2006),Crime|Drama|Thriller
411,480,1.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
491,171867,1.0,Rough Night (2017),Comedy|Drama
72,344,1.0,Ace Ventura: Pet Detective (1994),Comedy
371,7153,1.0,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
609,1150,1.0,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
594,6996,1.0,Highlander II: The Quickening (1991),Action|Sci-Fi
149,1129,1.0,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
379,339,1.0,While You Were Sleeping (1995),Comedy|Romance
344,4014,1.0,Chocolat (2000),Drama|Romance
283,150,1.0,Apollo 13 (1995),Adventure|Drama|IMAX
264,1250,1.0,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
546,2792,1.0,Airplane II: The Sequel (1982),Comedy
589,593,1.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
383,1584,1.0,Contact (1997),Drama|Sci-Fi
564,7346,1.0,"Girl Next Door, The (2004)",Comedy|Romance
191,158,1.0,Casper (1995),Adventure|Children
446,509,1.0,"Piano, The (1993)",Drama|Romance
277,653,1.0,Dragonheart (1996),Action|Adventure|Fantasy
454,7116,1.0,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
585,4571,1.0,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
429,351,1.0,"Corrina, Corrina (1994)",Comedy|Drama|Romance
173,316,1.0,Stargate (1994),Action|Adventure|Sci-Fi
106,47099,1.0,"Pursuit of Happyness, The (2006)",Drama
255,2355,1.0,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
526,68954,1.0,Up (2009),Adventure|Animation|Children|Drama
545,3991,1.0,102 Dalmatians (2000),Children|Comedy
163,1625,1.0,"Game, The (1997)",Drama|Mystery|Thriller
11,434,1.0,Cliffhanger (1993),Action|Adventure|Thriller
340,356,1.0,Forrest Gump (1994),Comedy|Drama|Romance|War
162,153,1.0,Batman Forever (1995),Action|Adventure|Comedy|Crime
278,4321,1.0,City Slickers (1991),Comedy|Western
31,1073,1.0,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
114,40815,1.0,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
369,6934,1.0,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
24,2115,1.0,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
366,2028,1.0,Saving Private Ryan (1998),Action|Drama|War
69,333,1.0,Tommy Boy (1995),Comedy
44,1639,1.0,Chasing Amy (1997),Comedy|Drama|Romance
471,6016,1.0,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
170,539,1.0,Sleepless in Seattle (1993),Comedy|Drama|Romance
444,47,1.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
98,134853,1.0,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy
126,588,1.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
472,2840,1.0,Stigmata (1999),Drama|Thriller
515,2959,1.0,Fight Club (1999),Action|Crime|Drama|Thriller
78,380,1.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
295,1213,1.0,Goodfellas (1990),Crime|Drama
110,5459,1.0,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
461,1961,1.0,Rain Man (1988),Drama
207,1556,1.0,Speed 2: Cruise Control (1997),Action|Romance|Thriller
87,5618,1.0,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5,349,1.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
161,4980,1.0,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
178,349,1.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
378,3949,1.0,Requiem for a Dream (2000),Drama
566,509,1.0,"Piano, The (1993)",Drama|Romance
154,71264,1.0,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
270,36,1.0,Dead Man Walking (1995),Crime|Drama
306,96588,1.0,Pitch Perfect (2012),Comedy|Musical
511,92259,1.0,Intouchables (2011),Comedy|Drama
211,1125,1.0,"Return of the Pink Panther, The (1975)",Comedy|Crime
209,4011,1.0,Snatch (2000),Comedy|Crime|Thriller
194,1500,1.0,Grosse Pointe Blank (1997),Comedy|Crime|Romance
25,2571,1.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller
227,110,1.0,Braveheart (1995),Action|Drama|War
116,1387,1.0,Jaws (1975),Action|Horror
193,296,1.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
497,593,1.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
65,4993,1.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
416,1219,1.0,Psycho (1960),Crime|Horror
269,1367,1.0,101 Dalmatians (1996),Adventure|Children|Comedy
143,106696,1.0,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
584,256,1.0,Junior (1994),Comedy|Sci-Fi
303,1129,1.0,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
134,160,1.0,Congo (1995),Action|Adventure|Mystery|Sci-Fi
257,653,1.0,Dragonheart (1996),Action|Adventure|Fantasy
251,111,1.0,Taxi Driver (1976),Crime|Drama|Thriller
302,14,1.0,Nixon (1995),Drama
12,2100,1.0,Splash (1984),Comedy|Fantasy|Romance
370,2692,1.0,Run Lola Run (Lola rennt) (1998),Action|Crime
248,177765,1.0,Coco (2017),Adventure|Animation|Children
348,1250,1.0,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
206,838,1.0,Emma (1996),Comedy|Drama|Romance
26,34,1.0,Babe (1995),Children|Drama
513,318,1.0,"Shawshank Redemption, The (1994)",Crime|Drama
431,1278,1.0,Young Frankenstein (1974),Comedy|Fantasy
439,1198,1.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
102,440,1.0,Dave (1993),Comedy|Romance
238,1272,1.0,Patton (1970),Drama|War
463,1088,1.0,Dirty Dancing (1987),Drama|Musical|Romance
180,1242,1.0,Glory (1989),Drama|War
403,3107,1.0,Backdraft (1991),Action|Drama
164,1356,1.0,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
500,1777,1.0,"Wedding Singer, The (1998)",Comedy|Romance
171,317,1.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy
92,51662,1.0,300 (2007),Action|Fantasy|War|IMAX
276,631,1.0,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
404,224,1.0,Don Juan DeMarco (1995),Comedy|Drama|Romance
565,21,1.0,Get Shorty (1995),Comedy|Crime|Thriller
155,2355,1.0,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
401,37729,1.0,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
13,3717,1.0,Gone in 60 Seconds (2000),Action|Crime
400,293,1.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
450,1544,1.0,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
241,7361,1.0,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
231,2858,1.0,American Beauty (1999),Drama|Romance
197,1201,1.0,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
478,1584,1.0,Contact (1997),Drama|Sci-Fi
273,296,1.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
61,32,1.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
547,1224,1.0,Henry V (1989),Action|Drama|Romance|War
568,765,1.0,Jack (1996),Comedy|Drama
175,2526,1.0,Meteor (1979),Sci-Fi
423,480,1.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
576,2826,1.0,"13th Warrior, The (1999)",Action|Adventure|Fantasy
218,1250,1.0,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
374,110,1.0,Braveheart (1995),Action|Drama|War
519,72998,1.0,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
582,84954,1.0,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
536,300,1.0,Quiz Show (1994),Drama
145,231,1.0,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
299,2,1.0,Jumanji (1995),Adventure|Children|Fantasy
575,2605,1.0,Entrapment (1999),Crime|Thriller
259,7149,1.0,Something's Gotta Give (2003),Comedy|Drama|Romance
71,24,1.0,Powder (1995),Drama|Sci-Fi
392,3298,1.0,Boiler Room (2000),Crime|Drama|Thriller
321,276,1.0,Milk Money (1994),Comedy|Romance
557,231,1.0,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
494,589,1.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi
60,2067,1.0,Doctor Zhivago (1965),Drama|Romance|War
208,733,1.0,"Rock, The (1996)",Action|Adventure|Thriller
271,2329,1.0,American History X (1998),Crime|Drama
533,83134,1.0,Tucker & Dale vs Evil (2010),Comedy|Horror
324,1197,1.0,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
243,165,1.0,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
284,172,1.0,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller
516,1042,1.0,That Thing You Do! (1996),Comedy|Drama
192,296,1.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
48,168,1.0,First Knight (1995),Action|Drama|Romance
442,2881,1.0,Double Jeopardy (1999),Action|Crime|Drama|Thriller
499,53519,1.0,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
418,1682,1.0,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
147,225,1.0,Disclosure (1994),Drama|Thriller
569,356,1.0,Forrest Gump (1994),Comedy|Drama|Romance|War
544,648,1.0,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
172,2770,1.0,Bowfinger (1999),Comedy
85,53,1.0,Lamerica (1994),Adventure|Drama
496,111362,1.0,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
360,1597,1.0,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
481,1721,1.0,Titanic (1997),Drama|Romance
130,185,1.0,"Net, The (1995)",Action|Crime|Thriller
120,653,1.0,Dragonheart (1996),Action|Adventure|Fantasy
281,783,1.0,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
49,318,1.0,"Shawshank Redemption, The (1994)",Crime|Drama
508,1222,1.0,Full Metal Jacket (1987),Drama|War
133,296,1.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
455,380,1.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
236,2606,1.0,Idle Hands (1999),Comedy|Horror
245,162,1.0,Crumb (1994),Documentary
77,8636,1.0,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
550,112852,1.0,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
394,110,1.0,Braveheart (1995),Action|Drama|War
578,73017,1.0,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
35,21,1.0,Get Shorty (1995),Comedy|Crime|Thriller
406,44840,1.0,"Benchwarmers, The (2006)",Comedy
333,3624,1.0,Shanghai Noon (2000),Action|Adventure|Comedy|Western
293,5313,1.0,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
150,784,1.0,"Cable Guy, The (1996)",Comedy|Thriller
228,1373,1.0,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
595,1278,1.0,Young Frankenstein (1974),Comedy|Fantasy
407,1196,1.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
531,2640,1.0,Superman (1978),Action|Adventure|Sci-Fi
459,177765,1.0,Coco (2017),Adventure|Animation|Children
